title,href,processor_Type,RAM,Proc_Generation,Display
Lenovo IdeaPad 3 14ABA7 AMD Ryzen 5 5625U 14 Inch FHD Display Arctic Grey Laptop #82RM006EIN-2Y,https://www.ryanscomputers.com/lenovo-ideapad-3-14aba7-amd-ryzen-5-5625u-14-inch-fhd-display-arctic-grey-laptop,Processor Type. - Ryzen 5,RAM - 8GB,Generation - Not Applicable,Display Size (Inch) - 14
Dell Inspiron 15 3520 Intel Core i3 1215U 15.6 Inch FHD Display Platinum Silver Laptop #WARMLKN15ADL23051004PLASPP-2Y,https://www.ryanscomputers.com/dell-inspiron-15-3520-intel-core-i3-1215u-15.6-inch-fhd-display-platinum-silver-laptop,Processor Type. - Core i3,RAM - 8GB,Generation - 12th (Intel),Display Size (Inch) - 15.6
Dell Inspiron 15 3520 Intel Core i3 1215U 15.6 Inch FHD Display Carbon Black Laptop #WARMLKN15ADL23051004PLASPP-2Y,https://www.ryanscomputers.com/dell-inspiron-15-3520-intel-core-i3-1215u-15.6-inch-fhd-display-carbon-black-laptop,Processor Type. - Core i3,RAM - 8GB,Generation - 12th (Intel),Display Size (Inch) - 15.6
Lenovo IdeaPad Slim 3i 15IAU7 12th Gen Intel Core i3 1215U 15.6 Inch FHD LED Display Abyss Blue Laptop #82RK00LDIN-2Y,https://www.ryanscomputers.com/lenovo-ideapad-slim-3i-15iau7-12th-gen-intel-core-i3-1215u-15.6-inch-fhd-led-display-abyss-blue-laptop,Processor Type. - Core i3,RAM - 8GB,Generation - 12th (Intel),Display Size (Inch) - 15.6
Lenovo IdeaPad Slim 3i 15IAU7 12th Gen Intel Core i3 1215U 15.6 Inch FHD Antiglare Display Arctic Grey Laptop #82RK00LEIN-2Y,https://www.ryanscomputers.com/lenovo-ideapad-slim-3i-15iau7-intel-core-i3-1215u-15.6-inch-fhd-antiglare-display-arctic-grey-laptop,Processor Type. - Core i3,RAM - 8GB,Generation - 12th (Intel),Display Size (Inch) - 15.6
Asus VivoBook 15 X1502ZA Intel Core i3 1215U 15.6 Inch FHD Display Quiet Blue Laptop #X1502ZA-EJ1223W,https://www.ryanscomputers.com/asus-vivobook-15-x1502za-intel-core-i3-1215u-15.6-inch-fhd-display-quiet-blue-laptop,Processor Type. - Core i3,RAM - 8GB,Generation - 12th (Intel),Display Size (Inch) - 15.6
Asus VivoBook S15 S513EA Intel Core i3 1115G4 4GB DDR4 15.6 Inch FHD OLED Display Indie Black Laptop #L13199W-S513EA,https://www.ryanscomputers.com/asus-vivobook-s15-s513ea-intel-core-i3-1115g4-4gb-ddr4-15.6-inch-fhd-oled-display-indie-black-laptop,Processor Type. - Core i3,RAM - 4GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
Acer TravelMate P214-53 11th Gen Intel Core i5 1135G7 14 Inch FHD Display Black Laptop #NX.VPLSI.00K,https://www.ryanscomputers.com/acer-travelmate-p214-53-11th-gen-intel-core-i5-1135g7-14-inch-fhd-display-black-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 14
"Microsoft Surface Go 3 (Wi-Fi) Intel Pentium Gold 6500Y 10.5 Inch PixelSense MultiTouch Display Platinum, Surface Go (Type Cover is sold separately) #8VA-00001",https://www.ryanscomputers.com/microsoft-surface-go-3-wi-fi-intel-pentium-gold-6500y-platinum--surface-go-laptop,Processor Type. - Intel Pentium,RAM - 8GB,Generation - Not Applicable,Display Size (Inch) - 10.5
Asus VivoBook 15 K513EA Intel Core i3 1115G4 15.6 Inch FHD OLED Display Hearty Gold Laptop #L13489W-K513EA,https://www.ryanscomputers.com/asus-vivobook-15-k513ea-intel-core-i3-1115g4-15.6-inch-fhd-oled-display-hearty-gold-laptop,Processor Type. - Core i3,RAM - 4GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
Asus X515EA Intel Core i5 1135G7 15.6 Inch FHD Display Peacock Blue Laptop #EJ2459W-X515EA,https://www.ryanscomputers.com/asus-x515ea-intel-core-i5-1135g7-15.6-inch-fhd-display-peacock-blue-laptop,Processor Type. - Core i5,RAM - 4GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
Asus X515EA Intel Core i5 1135G7 15.6 Inch FHD Display Slate Grey Laptop #EJ2460W-X515EA,https://www.ryanscomputers.com/asus-x515ea-intel-core-i5-1135g7-15.6-inch-fhd-display-slate-grey-laptop-ej2460w-x515ea,Processor Type. - Core i5,RAM - 4GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
Asus VivoBook 14 X1402ZA Intel Core i3 1220P 14 Inch FHD Display Quiet Blue Laptop #X1402ZA-EB159W,https://www.ryanscomputers.com/asus-vivobook-14-x1402za-intel-core-i3-1220p-14-inch-fhd-display-quiet-blue-laptop,Processor Type. - Core i3,RAM - 4GB,Generation - 12th (Intel),Display Size (Inch) - 14
Asus ExpertBook B1 B1500CEAE Intel Core i3 1115G4 15.6 Inch FHD LED Display Star Black Laptop #BQ3274/BQ3274N,https://www.ryanscomputers.com/asus-expertbook-b1-b1500ceae-intel-core-i3-1115g4-15.6-inch-star-black-laptop,Processor Type. - Core i3,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
HP ProBook 450 G8 Intel Core i3 1115G4 15.6 Inch HD Display Pike Silver Laptop #1A890AV-3Y (HD-256GB-Win10-FPS),https://www.ryanscomputers.com/hp-probook-450-g8-intel-core-i3-1115g4-15.6-inch-hd-display-pike-silver-laptop,Processor Type. - Core i3,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
HP ProBook 450 G8 11th Gen Intel Core i3 1115G4 15.6 Inch HD Display Pike Silver Laptop #1A890AV,https://www.ryanscomputers.com/hp-probook-450-g8-11th-gen-intel-core-i3-1115g4-15.6-inch-hd-display-pike-silver-laptop,Processor Type. - Core i3,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
Asus VivoBook S15 S513EA Intel Core i3 1115G4 15.6 Inch FHD OLED Display Hearty Gold Laptop #L13075W-S513EA,https://www.ryanscomputers.com/asus-vivobook-s15-s513ea-15.6-inch-hearty-gold-laptop,Processor Type. - Core i3,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
Asus VivoBook 15 X1502ZA Intel Core i3 1220P 15.6 Inch FHD LED Display Quiet Blue Laptop #X1502ZA-BQ324W,https://www.ryanscomputers.com/asus-vivobook-15-x1502za-intel-core-i3-1220p-15.6-inch-fhd-led-display-quiet-blue-laptop,Processor Type. - Core i3,RAM - 4GB,Generation - 12th (Intel),Display Size (Inch) - 15.6
,,,,,
Lenovo IdeaPad 3 15ALC6 AMD Ryzen 5 5500U 15.6 Inch FHD IPS Display Arctic Grey Laptop #82KU01C1IN-2Y,https://www.ryanscomputers.com/lenovo-ideapad-3-15alc6-arctic-grey-laptop,Processor Type. - Ryzen 5,RAM - 8GB,Generation - Not Applicable,Display Size (Inch) - 15.6
Lenovo ThinkBook 14 G2 ITL Intel Core i3 1115G4 14 Inch FHD Display Mineral Grey Laptop #20VD01AKIN-3Y,https://www.ryanscomputers.com/lenovo-thinkbook-14-g2-itl-intel-core-i3-1115g4-14-inch-fhd-display-mineral-grey-laptop,Processor Type. - Core i3,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 14
Dell Inspiron 15 3525 AMD Ryzen 5 5625U 15.6 Inch FHD Display Carbon Black Laptop #WARMLKN315AMD2301229SPP/WARMLKN315AMD2301229-2Y,https://www.ryanscomputers.com/dell-inspiron-15-3525-amd-ryzen-5-5625u-15.6-inch-fhd-display-carbon-black-laptop,Processor Type. - Ryzen 5,RAM - 8GB,Generation - Not Applicable,Display Size (Inch) - 15.6
Asus VivoBook 15 X1502ZA 12th Gen Intel Core i3 1220P 15.6 Inch FHD Display Quiet Blue Laptop #X1502ZA-BQ1221W,https://www.ryanscomputers.com/asus-vivobook-15-x1502za-12th-gen-intel-core-i3-1220p-15.6-inch-fhd-display-quiet-blue-laptop,Processor Type. - Core i3,RAM - 8GB,Generation - 12th (Intel),Display Size (Inch) - 15.6
HP 15s-eq3619AU AMD Ryzen 5 5625U 15.6 Inch FHD Display Spruce Blue Laptop#7K1K5PA-2Y,https://www.ryanscomputers.com/hp-15s-eq3619au-amd-ryzen-5-5625u-15.6-inch-fhd-display-spruce-blue-laptop,Processor Type. - Ryzen 5,RAM - 8GB,Generation - Not Applicable,Display Size (Inch) - 15.6
Realme Book i5 Intel Core i5 1135G7 14 Inch 2K IPS Display Green Laptop,https://www.ryanscomputers.com/realme-book-i5-intel-core-i5-1135g7-14-inch-2k-ips-display-green-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 14
Realme Book i5 Intel Core i5 1135G7 14 Inch 2K IPS Display Grey Laptop,https://www.ryanscomputers.com/realme-book-i5-intel-core-i5-1135g7-14-inch-2k-ips-display-grey-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 14
Lenovo IdeaPad Slim 3i 15ITL6 Core i5 1135G7 512GB SSD 15.6 Inch FHD Display Abyss Blue Laptop #82H802M7IN-2Y,https://www.ryanscomputers.com/lenovo-ideapad-slim-3i-15itl6-core-i5-1135g7-512gb-ssd-15.6-inch-fhd-display-abyss-blue-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
Lenovo IdeaPad Slim 3i 15ITL Intel Core i5 1135G7 15.6 Inch FHD Display Arctic Grey Laptop #82H801WKIN-3Y,https://www.ryanscomputers.com/lenovo-ideapad-slim-3i-15itl-15.6-inch-fhd-display-arctic-grey-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
Lenovo IdeaPad Slim 3i 14ITL6 Intel Core i5 1135G7 14 Inch FHD LED Display Laptop #82H701E0IN-2Y,https://www.ryanscomputers.com/lenovo-ideapad-slim-3i-14itl6-intel-core-i5-1135g7-14-inch-fhd-led-display-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 14
Asus X515EA Intel 1135G7 15.6 Inch FHD WV Display Peacock Blue Laptop #BQ1367W/BQ2227W-X515EA,https://www.ryanscomputers.com/asus-x515ea-512gb-ssd-peacock-blue-laptop-bq1367w-x515ea,Processor Type. - Core i5,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
Dell Vostro 14 3400 11th Gen Intel Core i5 1135G7 1TB HDD 14 Inch FHD Display Black Laptop,https://www.ryanscomputers.com/dell-vostro-14-3400-11th-gen-intel-core-i5-1135g7-1tb-hdd-14-inch-fhd-display-black-laptop,Processor Type. - Core i5,RAM - 4GB,Generation - 11th (Intel),Display Size (Inch) - 14
Lenovo IdeaPad Slim 3i 14IAU7 Core i5 1235U 14 Inch FHD Display Arctic Grey Laptop #82RJ009YIN-2Y,https://www.ryanscomputers.com/lenovo-ideapad-slim-3i-14iau7-core-i5-1235u-14-inch-fhd-display-arctic-grey-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 12th (Intel),Display Size (Inch) - 14
Huawei MateBook B3-520 Intel Core i5 1135G7 15.6 Inch FHD Display Space Gray Laptop #BDZ-WDH9A,https://www.ryanscomputers.com/huawei-matebook-b3-520-15.6-inch-space-gray-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
Dell Vostro 14 3400 Intel Core i5 1135G7 8GB Ram 14 Inch FHD Display Black Laptop,https://www.ryanscomputers.com/dell-vostro-14-3400-intel-core-i5-1135g7-8gb-ram-14-inch-fhd-display-black-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 14
Dell Latitude 15-3520 11th Gen Intel Core i5 1145G7 15.6 Inch HD Display Black Laptop,https://www.ryanscomputers.com/dell-latitude-15-3520-11th-gen-intel-core-i5-1145g7-15.6-inch-hd-display-black-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
MSI Modern 14 C12M Intel Core i5 1235U 14 Inch FHD IPS Display Urban Silver Laptop #C12M-648BD-US51235U16GXXDX11EMH,https://www.ryanscomputers.com/msi-modern-14-c12m-intel-core-i5-1235u-14-inch-fhd-ips-display-urban-silver-laptop,Processor Type. - Core i5,RAM - 16GB,Generation - 12th (Intel),Display Size (Inch) - 14
MSI Modern 14 C12M Intel Core i5 1235U 14 Inch FHD IPS Display Classic Black Laptop #C12M-647BD-BB51235U16GXXDX11EMH,https://www.ryanscomputers.com/msi-modern-14-c12m-intel-core-i5-1235u-14-inch-fhd-ips-display-classic-black-laptop,Processor Type. - Core i5,RAM - 16GB,Generation - 12th (Intel),Display Size (Inch) - 14
Lenovo IdeaPad Slim 3i 15ITL6 Intel Core i5 1135G7 15.6 Inch FHD Display Arctic Grey Laptop #82H801WJIN-3Y,https://www.ryanscomputers.com/lenovo-ideapad-slim-3i-15itl6-intel-core-i5-1135g7-15.6-inch-fhd-display-arctic-grey-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
Asus ExpertBook B1 B1400CEAE Intel Core i5 1135G7 14 Inch FHD Display Star Black Laptop #EK5841,https://www.ryanscomputers.com/asus-expertbook-b1-b1400ceae-intel-core-i5-1135g7-14-inch-fhd-display-star-black-laptop-ek5841,Processor Type. - Core i5,RAM - 4GB,Generation - 11th (Intel),Display Size (Inch) - 14
Acer Aspire 3 A315-59-52Q3 Core i5 1235U 15.6 Inch FHD Display Pure Silver Laptop #NX.K6TSI.002,https://www.ryanscomputers.com/acer-aspire-3-a315-59-52q3-core-i5-1235u-15.6-inch-fhd-display-pure-silver-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 12th (Intel),Display Size (Inch) - 15.6
Lenovo IdeaPad Slim 3i 15ITL6	Intel Core i5 1135G7 15.6 Inch FHD Antiglare LED Display Abyss Blue Laptop #82H802M5IN-2Y,https://www.ryanscomputers.com/lenovo-ideapad-slim-3i-15itl6-intel-core-i5-1135g7-15.6-inch-fhd-antiglare-led-display-abyss-blue-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
Lenovo IdeaPad 3 15ALC6 AMD Ryzen 7 5700U 15.6 Inch FHD IPS Antiglare Display Arctic Grey Laptop #82KU01C0IN-2Y,https://www.ryanscomputers.com/lenovo-ideapad-3-15alc6-amd-ryzen-7-5700u-15.6-inch-fhd-ips-antiglare-display-arctic-grey-laptop,Processor Type. - Ryzen 7,RAM - 8GB,Generation - Not Applicable,Display Size (Inch) - 15.6
Lenovo IdeaPad 3 14ALC6 AMD Ryzen 7 5700U 14 Inch FHD IPS Antiglare Display Arctic Grey Laptop #82KT00QDIN-2Y,https://www.ryanscomputers.com/lenovo-ideapad-3-14alc6-amd-ryzen-7-5700u-14-inch-fhd-ips-antiglare-display-arctic-grey-laptop,Processor Type. - Ryzen 7,RAM - 8GB,Generation - Not Applicable,Display Size (Inch) - 14
Acer Extensa 14 EX214-53-543W 12th Gen Intel Core i5 1240P 14 Inch FHD Display Pure Silver Laptop #NX.EGWSI.003,https://www.ryanscomputers.com/acer-extensa-14-ex214-53-543w-12th-gen-intel-core-i5-1240p-14-inch-fhd-display-pure-silver-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 12th (Intel),Display Size (Inch) - 14
Dell Latitude 14-3420 11th Gen Intel Core i5 1145G7 14 Inch HD Display Black Laptop,https://www.ryanscomputers.com/dell-latitude-14-3420-11th-gen-intel-core-i5-1145g7-14-inch-hd-display-black-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 14
HP 15s-fq5620TU Intel Core i5 1235U 15.6 Inch FHD Display Silver Laptop#7K1K7PA-2Y,https://www.ryanscomputers.com/hp-15s-fq5620tu-intel-core-i5-1235u-15.6-inch-fhd-display-silver-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 12th (Intel),Display Size (Inch) - 15.6
Dell Inspiron 15 3520 Gen Intel Core i5 1235U 15.6 Inch FHD Display Platinum Silver Laptop #WARMLKN15ADL23051010PLASPP/WARMLKN15ADL23051010-2Y,https://www.ryanscomputers.com/dell-inspiron-15-3520-gen-intel-core-i5-1235u-15.6-inch-fhd-display-platinum-silver-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 12th (Intel),Display Size (Inch) - 15.6
Dell Inspiron 15 3520 Intel Core i5 1235U 15.6 Inch FHD Display Carbon Black Laptop #WARMLKN15ADL23051010PLASPP/WARMLKN15ADL23051010-2Y,https://www.ryanscomputers.com/dell-inspiron-15-3520-intel-core-i5-1235u-15.6-inch-fhd-display-carbon-black-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 12th (Intel),Display Size (Inch) - 15.6
Dell Latitude 14-3420 Intel Core i5 1135G7 14 Inch FHD Display Black Laptop,https://www.ryanscomputers.com/dell-latitude-14-3420-intel-core-i5-1135g7-14-inch-fhd-display-black-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 14
MSI Modern 14 C12M Intel Core i5 1235U 14 Inch FHD IPS 60Hz Display Classic Black Laptop #9S7-14J112-075 (Laptop Bag is given Separately),https://www.ryanscomputers.com/msi-modern-14-c12m-intel-core-i5-1235u-classic-black-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 12th (Intel),Display Size (Inch) - 14
Dell Vostro 14 3400 11th Gen Intel Core i7 1165G7 14 Inch FHD Display Black Laptop,https://www.ryanscomputers.com/dell-vostro-14-3400-11th-gen-intel-core-i7-1165g7-14-inch-fhd-display-black-laptop,Processor Type. - Core i7,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 14
Dell Inspiron 15 5510 Intel Core i5 11300H 15.6 Inch FHD Display Silver Laptop #CYBORGN515TGL22016005-2Y,https://www.ryanscomputers.com/dell-inspiron-15-5510-intel-core-i5-11300h-15.6-inch-fhd-display-silver-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
Dell Inspiron 15 5510 Intel Core i5 11300H 15.6 Inch FHD Display Mist Blue Laptop #CYBORGN515TGL22016005-2Y,https://www.ryanscomputers.com/dell-inspiron-15-5510-intel-core-i5-11300h-15.6-inch-fhd-display-mist-blue-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
Lenovo IdeaPad Slim 5i 14ITL Intel Core i5 1135G7 14 Inch FHD IPS Antiglare Display Graphite Grey Laptop #82FE00UBIN-2Y,https://www.ryanscomputers.com/lenovo-ideapad-slim-5i-14itl-intel-core-i5-1135g7-14-inch-fhd-ips-antiglare-display-graphite-grey-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 14
Lenovo ThinkBook 14 G2 ITL Intel Core i5 1135G7 14 Inch FHD Display Mineral Grey Laptop #20VD01A3IN-3Y,https://www.ryanscomputers.com/lenovo-thinkbook-14-g2-itl-intel-core-i5-1135g7-mineral-grey-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 14
Asus ExpertBook B1 B1400CEAE Intel Core i5 1135G7 14 Inch FHD Display Star Black Laptop #EB5114/EB5114N,https://www.ryanscomputers.com/asus-expertbook-b1-b1400ceae-intel-core-i5-1135g7-14-inch-fhd-display-star-black-laptop,Processor Type. - Core i5,RAM - 4GB,Generation - 11th (Intel),Display Size (Inch) - 14
Dell Vostro 15 3510 11th Gen Intel Core i5 1135G7 15.6 Inch FHD Display Black Laptop,https://www.ryanscomputers.com/dell-vostro-15-3510-11th-gen-intel-core-i5-1135g7-15.6-inch-fhd-display-black-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
Dell Inspiron 15 5510 Intel Core i5 11320H 15.6 Inch FHD Display Platinum Silver Laptop #CYBORGN515TGL22016005C-2Y,https://www.ryanscomputers.com/dell-inspiron-15-5510-intel-core-i5-11320h-15.6-inch-fhd-display-platinum-silver-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
Lenovo IdeaPad Slim 3i 15IAU7 Intel Core i5 1235U 15.6 Inch FHD Antiglare IPS Display Arctic Grey Laptop #82RK0097IN-2Y,https://www.ryanscomputers.com/lenovo-ideapad-slim-3i-15iau7-intel-core-i5-1235u-15.6-inch-fhd-antiglare-ips-display-arctic-grey-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 12th (Intel),Display Size (Inch) - 15.6
Acer TravelMate P214-53-72WA Intel Core i7 1165G7 14 Inch FHD Display Shale Black Laptop #NX.VPLSI.00X,https://www.ryanscomputers.com/acer-travelmate-p214-53-72wa-14-inch-shale-black-laptop,Processor Type. - Core i7,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 14
Asus VivoBook 14 X1402ZA Intel Core i5 1240P 14 Inch FHD WV Display Terra Cotta Laptop #X1402ZA-EB115W,https://www.ryanscomputers.com/asus-vivobook-14-x1402za-intel-core-i5-1240p-14-inch-fhd-wv-display-terra-cotta-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 12th (Intel),Display Size (Inch) - 14
Acer Aspire 7 A715-42G-R2NE AMD Ryzen 5 5500U 15.6 Inch FHD Display Charcoal Black Laptop #NH.QAYSI.004,https://www.ryanscomputers.com/acer-aspire-7-a715-42g-r2ne-charcoal-black-laptop,Processor Type. - Ryzen 5,RAM - 8GB,Generation - Not Applicable,Display Size (Inch) - 15.6
Lenovo IdeaPad Slim 3i 15IAU7 12th Gen Intel Core i5 1235U 15.6 Inch FHD Antiglare IPS Display Abyss Blue Laptop #82RK0096IN-2Y,https://www.ryanscomputers.com/lenovo-ideapad-slim-3i-15iau7-12th-gen-intel-core-i5-1235u-15.6-inch-fhd-antiglare-display-abyss-blue-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 12th (Intel),Display Size (Inch) - 15.6
Dell Inspiron 15 3511 Intel Core i5 1135G7 15.6 Inch FHD Display 512GB SSD Platinum Silver Laptop #WARLOCKN315TGL22054465B-2Y,https://www.ryanscomputers.com/dell-inspiron-15-3511-intel-core-i5-1135g7-15.6-inch-fhd-display-512gb-ssd-platinum-silver-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
Asus ExpertBook B1 B1500CEAE 11th Gen Intel Core i5 1135G7 8GB DDR4 1TB HDD 15.6 Inch FHD LED Display Star Black Laptop #BQ1271,https://www.ryanscomputers.com/asus-expertbook-b1-b1500ceae-11th-gen-intel-core-i5-1135g7-8gb-ddr4-1tb-hdd-15.6-inch-fhd-led-display-star-black-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
Dell Vostro 14 3400 Intel Core i7 1165G7 14 Inch FHD Display Black Laptop,https://www.ryanscomputers.com/dell-vostro-14-3400-intel-core-i7-1165g7-14-inch-fhd-display-black-notebook,Processor Type. - Core i7,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 14
MSI Modern 15 B12M Intel Core i7 1255U 15.6 Inch FHD IPS 60Hz Display Classic Black Laptop #B12M-040BD-BB71255U8GXXDX11EMH,https://www.ryanscomputers.com/msi-modern-15-b12m-intel-core-i7-1255u-classic-black-laptop,Processor Type. - Core i7,RAM - 8GB,Generation - 12th (Intel),Display Size (Inch) - 15.6
Asus VivoBook 14 X1402ZA Intel Core i5 1240P 14 Inch FHD LED Display Quiet Blue Laptop #X1402ZA-EB074W,https://www.ryanscomputers.com/asus-vivobook-14-x1402za-intel-core-i5-1240p-14-inch-fhd-led-display-quiet-blue-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 12th (Intel),Display Size (Inch) - 14
Asus ExpertBook B1 B1400CBA 12th Gen Intel Core i5 1235U 8GB DDR4 14 Inch FHD Display Star Black Laptop #EK0188,https://www.ryanscomputers.com/asus-expertbook-b1-b1400cba-12th-gen-intel-core-i5-1235u-8gb-ddr4-14-inch-fhd-display-star-black-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 12th (Intel),Display Size (Inch) - 14
